frame_number,detection_id,tracking_id,manual_timestamp,wall_time_iso,overlay_time,overlay_date,overlay_gps,overlay_accel_g,overlay_gyro_deg_s,overlay_ok,overlay_conf,overlay_ms,class,confidence,bbox_x,bbox_y,bbox_w,bbox_h,position,distance_m
407,3.0,3.0,16:52:18.600,2025-09-03T00:17:57.229388,,,,,,False,0.0,464.9,bus,0.558,418.0,208.5,162.2,169.7,center,51.0
407,4.0,26.0,16:52:18.600,2025-09-03T00:17:57.229388,,,,,,False,0.0,464.9,car,0.426,271.9,299.2,112.9,67.2,left,60.4
408,1.0,25.0,16:52:18.700,2025-09-03T00:17:57.962057,,,,,,False,0.0,445.8,car,0.78,721.4,217.5,316.4,196.5,right,20.6
408,2.0,27.0,16:52:18.700,2025-09-03T00:17:57.962057,,,,,,False,0.0,445.8,car,0.747,96.3,277.6,277.9,101.3,left,40.1
408,3.0,3.0,16:52:18.700,2025-09-03T00:17:57.962057,,,,,,False,0.0,445.8,truck,0.595,416.6,203.2,166.2,168.5,center,56.2
408,4.0,3.0,16:52:18.700,2025-09-03T00:17:57.962057,,,,,,False,0.0,445.8,bus,0.58,412.0,198.9,178.0,168.9,center,51.2
409,1.0,25.0,16:52:18.800,2025-09-03T00:17:58.686758,,,,,,False,0.0,440.3,car,0.824,756.8,198.3,393.1,236.1,right,17.2
409,2.0,27.0,16:52:18.800,2025-09-03T00:17:58.686758,,,,,,False,0.0,440.3,car,0.755,78.6,269.5,292.0,105.3,left,38.5
409,3.0,21.0,16:52:18.800,2025-09-03T00:17:58.686758,,,,,,False,0.0,440.3,person,0.482,589.5,211.0,102.2,186.3,center,24.7
409,4.0,3.0,16:52:18.800,2025-09-03T00:17:58.686758,,,,,,False,0.0,440.3,bus,0.574,416.9,196.2,164.7,162.7,center,53.2
409,5.0,21.0,16:52:18.800,2025-09-03T00:17:58.686758,,,,,,False,0.0,440.3,motorcycle,0.485,603.2,231.3,97.8,176.3,center,18.4
409,6.0,3.0,16:52:18.800,2025-09-03T00:17:58.686758,,,,,,False,0.0,440.3,truck,0.534,416.3,195.3,162.8,156.6,center,60.4
410,1.0,25.0,16:52:18.900,2025-09-03T00:17:59.395933,,,,,,False,0.0,540.4,car,0.856,800.3,169.4,435.7,299.0,right,13.6
410,2.0,27.0,16:52:18.900,2025-09-03T00:17:59.395933,,,,,,False,0.0,540.4,car,0.769,55.8,267.0,314.4,105.1,left,38.6
410,3.0,3.0,16:52:18.900,2025-09-03T00:17:59.395933,,,,,,False,0.0,540.4,bus,0.542,417.5,190.2,165.7,168.8,center,51.3
411,1.0,25.0,16:52:19.000,2025-09-03T00:18:00.213039,,,,,,False,0.0,503.1,car,0.854,868.0,150.2,398.1,366.9,right,11.1
411,2.0,27.0,16:52:19.000,2025-09-03T00:18:00.213039,,,,,,False,0.0,503.1,car,0.775,30.0,266.3,338.6,114.1,left,35.5
411,3.0,3.0,16:52:19.000,2025-09-03T00:18:00.213039,,,,,,False,0.0,503.1,bus,0.589,421.3,188.7,161.7,169.6,center,51.0
412,1.0,25.0,16:52:19.100,2025-09-03T00:18:00.984179,,,,,,False,0.0,461.5,car,0.852,976.5,117.2,297.2,413.9,right,9.8
412,2.0,27.0,16:52:19.100,2025-09-03T00:18:00.984179,,,,,,False,0.0,461.5,car,0.782,13.2,263.3,346.6,122.4,left,33.1
412,3.0,21.0,16:52:19.100,2025-09-03T00:18:00.984179,,,,,,False,0.0,461.5,person,0.551,621.2,190.5,91.7,188.7,center,24.4
412,4.0,3.0,16:52:19.100,2025-09-03T00:18:00.984179,,,,,,False,0.0,461.5,truck,0.611,421.1,186.8,164.0,169.2,center,55.9
412,5.0,21.0,16:52:19.100,2025-09-03T00:18:00.984179,,,,,,False,0.0,461.5,motorcycle,0.545,628.1,255.2,87.0,136.4,center,23.8
412,6.0,21.0,16:52:19.100,2025-09-03T00:18:00.984179,,,,,,False,0.0,461.5,motorcycle,0.534,623.8,220.1,96.1,171.1,center,19.0
413,1.0,27.0,16:52:19.200,2025-09-03T00:18:01.720840,,,,,,False,0.0,447.4,car,0.795,6.1,267.3,343.4,131.2,left,30.9
413,2.0,21.0,16:52:19.200,2025-09-03T00:18:01.720840,,,,,,False,0.0,447.4,motorcycle,0.532,626.0,268.3,95.3,136.0,center,23.9
413,3.0,3.0,16:52:19.200,2025-09-03T00:18:01.720840,,,,,,False,0.0,447.4,truck,0.612,421.7,189.0,166.8,171.9,center,55.1
413,4.0,21.0,16:52:19.200,2025-09-03T00:18:01.720840,,,,,,False,0.0,447.4,person,0.54,631.6,211.4,91.6,175.2,center,26.2
413,5.0,3.0,16:52:19.200,2025-09-03T00:18:01.720840,,,,,,False,0.0,447.4,bus,0.62,424.0,188.3,167.6,176.9,center,48.9
414,1.0,27.0,16:52:19.300,2025-09-03T00:18:02.436134,,,,,,False,0.0,495.1,car,0.807,3.2,270.6,345.2,138.8,left,29.2
414,2.0,3.0,16:52:19.300,2025-09-03T00:18:02.436134,,,,,,False,0.0,495.1,bus,0.618,428.2,190.9,167.9,170.0,center,50.9
414,3.0,28.0,16:52:19.300,2025-09-03T00:18:02.436134,,,,,,False,0.0,495.1,motorcycle,0.562,632.0,298.0,95.0,112.0,center,29.0
414,4.0,21.0,16:52:19.300,2025-09-03T00:18:02.436134,,,,,,False,0.0,495.1,person,0.508,640.3,199.2,90.5,183.5,center,25.1
415,1.0,27.0,16:52:19.400,2025-09-03T00:18:03.202038,,,,,,False,0.0,443.2,car,0.827,1.7,268.8,343.0,141.0,left,28.8
415,2.0,3.0,16:52:19.400,2025-09-03T00:18:03.202038,,,,,,False,0.0,443.2,bus,0.611,432.3,188.2,166.6,172.8,center,50.1
415,3.0,28.0,16:52:19.400,2025-09-03T00:18:03.202038,,,,,,False,0.0,443.2,motorcycle,0.486,641.1,288.2,92.2,118.3,center,27.4
416,1.0,27.0,16:52:19.500,2025-09-03T00:18:03.917594,,,,,,False,0.0,446.8,car,0.816,1.9,279.4,336.7,141.0,left,28.8
416,2.0,3.0,16:52:19.500,2025-09-03T00:18:03.917594,,,,,,False,0.0,446.8,bus,0.616,427.9,199.3,178.1,188.3,center,45.9
416,3.0,28.0,16:52:19.500,2025-09-03T00:18:03.917594,,,,,,False,0.0,446.8,person,0.483,634.0,231.4,101.9,176.9,center,26.0
416,4.0,28.0,16:52:19.500,2025-09-03T00:18:03.917594,,,,,,False,0.0,446.8,motorcycle,0.472,633.3,223.4,105.5,198.0,center,16.4
416,5.0,28.0,16:52:19.500,2025-09-03T00:18:03.917594,,,,,,False,0.0,446.8,motorcycle,0.447,641.5,285.4,96.7,142.7,center,22.7
417,1.0,27.0,16:52:19.600,2025-09-03T00:18:04.638805,,,,,,False,0.0,440.2,car,0.821,4.8,277.7,324.3,145.9,left,27.8
417,2.0,3.0,16:52:19.600,2025-09-03T00:18:04.638805,,,,,,False,0.0,440.2,truck,0.64,429.4,199.1,177.3,193.0,center,49.0
418,1.0,27.0,16:52:19.700,2025-09-03T00:18:05.356261,,,,,,False,0.0,444.2,car,0.816,4.2,271.6,312.2,146.7,left,27.7
418,2.0,3.0,16:52:19.700,2025-09-03T00:18:05.356261,,,,,,False,0.0,444.2,bus,0.675,424.9,194.1,177.8,176.9,center,48.9
419,1.0,27.0,16:52:19.800,2025-09-03T00:18:06.077091,,,,,,False,0.0,480.5,car,0.801,3.4,274.0,296.0,156.7,left,25.9
419,2.0,3.0,16:52:19.800,2025-09-03T00:18:06.077091,,,,,,False,0.0,480.5,bus,0.657,417.3,194.0,183.5,186.1,center,46.5
419,3.0,3.0,16:52:19.800,2025-09-03T00:18:06.077091,,,,,,False,0.0,480.5,truck,0.621,415.0,194.0,183.9,188.8,center,50.1
420,1.0,27.0,16:52:19.900,2025-09-03T00:18:06.829603,,,,,,False,0.0,444.9,car,0.795,3.8,275.4,279.9,160.4,left,25.3
420,2.0,3.0,16:52:19.900,2025-09-03T00:18:06.829603,,,,,,False,0.0,444.9,bus,0.636,415.7,192.6,183.3,193.8,center,44.6
420,3.0,3.0,16:52:19.900,2025-09-03T00:18:06.829603,,,,,,False,0.0,444.9,truck,0.569,417.3,191.5,181.7,200.3,center,47.3
421,1.0,27.0,16:52:20.000,2025-09-03T00:18:07.545978,,,,,,False,0.0,439.6,car,0.798,1.1,272.3,275.8,172.0,left,23.6
421,2.0,3.0,16:52:20.000,2025-09-03T00:18:07.545978,,,,,,False,0.0,439.6,bus,0.584,416.4,193.2,179.8,195.2,center,44.3
422,1.0,27.0,16:52:20.100,2025-09-03T00:18:08.263685,,,,,,False,0.0,438.2,car,0.802,1.0,281.9,257.0,165.7,left,24.5
422,2.0,3.0,16:52:20.100,2025-09-03T00:18:08.263685,,,,,,False,0.0,438.2,bus,0.592,415.4,195.2,178.5,188.1,center,46.0
422,3.0,3.0,16:52:20.100,2025-09-03T00:18:08.263685,,,,,,False,0.0,438.2,truck,0.549,415.1,193.7,181.7,183.8,center,51.5
423,1.0,3.0,16:52:20.200,2025-09-03T00:18:08.972950,,,,,,False,0.0,474.6,bus,0.572,416.4,200.2,182.6,200.7,center,43.1
423,2.0,27.0,16:52:20.200,2025-09-03T00:18:08.972950,,,,,,False,0.0,474.6,car,0.798,0.3,286.2,238.1,177.1,left,22.9
424,1.0,27.0,16:52:20.300,2025-09-03T00:18:09.724500,,,,,,False,0.0,441.4,car,0.811,0.8,295.2,226.1,174.9,left,23.2
424,2.0,3.0,16:52:20.300,2025-09-03T00:18:09.724500,,,,,,False,0.0,441.4,bus,0.67,416.8,199.4,175.9,205.1,center,42.2
424,3.0,21.0,16:52:20.300,2025-09-03T00:18:09.724500,,,,,,False,0.0,441.4,bus,0.55,695.4,204.7,127.9,164.9,center,52.5
425,1.0,27.0,16:52:20.400,2025-09-03T00:18:10.442630,,,,,,False,0.0,454.0,car,0.814,0.9,290.1,207.1,180.6,left,22.5
425,2.0,3.0,16:52:20.400,2025-09-03T00:18:10.442630,,,,,,False,0.0,454.0,bus,0.656,413.4,198.4,178.1,205.0,center,42.2
425,3.0,21.0,16:52:20.400,2025-09-03T00:18:10.442630,,,,,,False,0.0,454.0,truck,0.582,719.6,204.2,149.7,165.7,center,57.1
426,1.0,3.0,16:52:20.500,2025-09-03T00:18:11.169976,,,,,,False,0.0,448.6,bus,0.691,409.6,194.6,177.3,202.9,center,42.6
426,2.0,27.0,16:52:20.500,2025-09-03T00:18:11.169976,,,,,,False,0.0,448.6,car,0.815,1.0,295.6,184.6,169.0,left,24.0
426,3.0,21.0,16:52:20.500,2025-09-03T00:18:11.169976,,,,,,False,0.0,448.6,truck,0.561,736.7,195.7,166.7,183.4,center,51.6
426,4.0,21.0,16:52:20.500,2025-09-03T00:18:11.169976,,,,,,False,0.0,448.6,bus,0.545,739.7,191.0,175.3,189.4,center,45.7
427,1.0,3.0,16:52:20.600,2025-09-03T00:18:11.890388,,,,,,False,0.0,448.2,bus,0.785,401.5,200.5,184.8,203.7,center,42.5
427,2.0,27.0,16:52:20.600,2025-09-03T00:18:11.890388,,,,,,False,0.0,448.2,car,0.804,1.0,298.7,165.3,172.5,left,23.5
427,3.0,21.0,16:52:20.600,2025-09-03T00:18:11.890388,,,,,,False,0.0,448.2,truck,0.564,752.5,190.3,194.7,196.8,center,48.1
428,1.0,3.0,16:52:20.700,2025-09-03T00:18:12.613008,,,,,,False,0.0,463.2,bus,0.791,391.3,201.5,186.3,207.4,center,41.7
428,2.0,27.0,16:52:20.700,2025-09-03T00:18:12.613008,,,,,,False,0.0,463.2,car,0.805,1.0,319.9,135.7,155.3,left,26.1
428,3.0,21.0,16:52:20.700,2025-09-03T00:18:12.613008,,,,,,False,0.0,463.2,truck,0.552,768.3,181.7,225.0,217.9,right,43.4
429,1.0,3.0,16:52:20.800,2025-09-03T00:18:13.355886,,,,,,False,0.0,439.2,bus,0.791,383.4,197.0,188.2,208.5,center,41.5
429,2.0,27.0,16:52:20.800,2025-09-03T00:18:13.355886,,,,,,False,0.0,439.2,car,0.779,0.3,329.8,112.1,146.0,left,27.8
429,3.0,21.0,16:52:20.800,2025-09-03T00:18:13.355886,,,,,,False,0.0,439.2,truck,0.561,794.0,169.3,254.4,235.5,right,40.2
430,1.0,3.0,16:52:20.900,2025-09-03T00:18:14.066558,,,,,,False,0.0,427.2,bus,0.822,380.3,200.5,190.2,215.2,center,40.2
430,2.0,27.0,16:52:20.900,2025-09-03T00:18:14.066558,,,,,,False,0.0,427.2,car,0.762,0.8,344.6,83.3,140.4,left,28.9
430,3.0,21.0,16:52:20.900,2025-09-03T00:18:14.066558,,,,,,False,0.0,427.2,truck,0.562,831.1,168.4,289.8,266.6,right,35.5
431,1.0,3.0,16:52:21.000,2025-09-03T00:18:14.766075,,,,,,False,0.0,441.3,bus,0.826,375.2,198.0,186.5,210.8,center,41.0
432,1.0,3.0,16:52:21.100,2025-09-03T00:18:15.479673,,,,,,False,0.0,446.6,bus,0.828,373.7,199.4,184.1,211.0,center,41.0
432,2.0,29.0,16:52:21.100,2025-09-03T00:18:15.479673,,,,,,False,0.0,446.6,person,0.594,187.0,282.0,39.0,102.0,left,45.1
433,1.0,29.0,16:52:21.200,2025-09-03T00:18:16.198313,,,,,,False,0.0,443.4,person,0.63,181.4,279.2,37.6,104.8,left,43.9
433,2.0,21.0,16:52:21.200,2025-09-03T00:18:16.198313,,,,,,False,0.0,443.4,truck,0.597,882.1,179.3,200.3,212.3,right,44.6
433,3.0,3.0,16:52:21.200,2025-09-03T00:18:16.198313,,,,,,False,0.0,443.4,bus,0.783,367.6,196.3,191.0,216.6,center,40.0
433,4.0,30.0,16:52:21.200,2025-09-03T00:18:16.198313,,,,,,False,0.0,443.4,car,0.546,821.0,247.0,76.0,70.0,right,57.9
433,5.0,3.0,16:52:21.200,2025-09-03T00:18:16.198313,,,,,,False,0.0,443.4,truck,0.725,366.5,196.8,192.4,214.8,center,44.1
434,1.0,3.0,16:52:21.300,2025-09-03T00:18:16.930215,,,,,,False,0.0,445.6,bus,0.721,364.7,198.3,190.7,217.0,center,39.9
434,2.0,30.0,16:52:21.300,2025-09-03T00:18:16.930215,,,,,,False,0.0,445.6,car,0.624,821.7,249.1,85.8,70.0,right,57.9
434,3.0,29.0,16:52:21.300,2025-09-03T00:18:16.930215,,,,,,False,0.0,445.6,person,0.639,172.0,281.9,40.0,107.0,left,42.9
434,4.0,21.0,16:52:21.300,2025-09-03T00:18:16.930215,,,,,,False,0.0,445.6,truck,0.59,902.3,186.1,243.5,194.6,right,48.6
435,1.0,3.0,16:52:21.400,2025-09-03T00:18:17.657140,,,,,,False,0.0,441.9,bus,0.721,360.0,198.1,188.8,218.4,center,39.6
435,2.0,30.0,16:52:21.400,2025-09-03T00:18:17.657140,,,,,,False,0.0,441.9,car,0.647,826.8,250.4,90.1,70.7,right,57.4
435,3.0,21.0,16:52:21.400,2025-09-03T00:18:17.657140,,,,,,False,0.0,441.9,truck,0.581,915.4,193.0,270.5,187.2,right,50.6
435,4.0,29.0,16:52:21.400,2025-09-03T00:18:17.657140,,,,,,False,0.0,441.9,person,0.641,162.2,280.6,40.0,110.5,left,41.6
436,1.0,29.0,16:52:21.500,2025-09-03T00:18:18.378013,,,,,,False,0.0,446.7,person,0.664,147.4,273.9,46.3,113.0,left,40.7
436,2.0,30.0,16:52:21.500,2025-09-03T00:18:18.378013,,,,,,False,0.0,446.7,car,0.667,828.3,245.2,98.4,72.3,right,56.1
436,3.0,21.0,16:52:21.500,2025-09-03T00:18:18.378013,,,,,,False,0.0,446.7,truck,0.611,929.8,183.9,287.6,194.1,right,48.8
436,4.0,3.0,16:52:21.500,2025-09-03T00:18:18.378013,,,,,,False,0.0,446.7,bus,0.683,352.3,192.4,191.0,218.8,center,39.5
436,5.0,3.0,16:52:21.500,2025-09-03T00:18:18.378013,,,,,,False,0.0,446.7,truck,0.633,348.6,192.1,196.6,221.0,center,42.8
437,1.0,30.0,16:52:21.600,2025-09-03T00:18:19.099396,,,,,,False,0.0,443.9,car,0.688,830.2,245.8,106.5,73.5,right,55.2
437,2.0,3.0,16:52:21.600,2025-09-03T00:18:19.099396,,,,,,False,0.0,443.9,bus,0.678,348.2,196.2,192.0,215.4,center,40.2
437,3.0,29.0,16:52:21.600,2025-09-03T00:18:19.099396,,,,,,False,0.0,443.9,person,0.673,133.8,272.6,46.1,120.0,left,38.3
437,4.0,21.0,16:52:21.600,2025-09-03T00:18:19.099396,,,,,,False,0.0,443.9,truck,0.616,944.6,188.2,304.0,198.2,right,47.7
437,5.0,21.0,16:52:21.600,2025-09-03T00:18:19.099396,,,,,,False,0.0,443.9,car,0.554,943.5,193.0,313.8,194.6,right,20.8
438,1.0,3.0,16:52:21.700,2025-09-03T00:18:19.811342,,,,,,False,0.0,449.4,bus,0.676,345.3,194.7,192.0,212.3,center,40.8
438,2.0,30.0,16:52:21.700,2025-09-03T00:18:19.811342,,,,,,False,0.0,449.4,car,0.719,837.1,243.1,109.7,73.1,right,55.4
438,3.0,29.0,16:52:21.700,2025-09-03T00:18:19.811342,,,,,,False,0.0,449.4,person,0.675,119.2,270.1,48.8,122.1,left,37.6
438,4.0,21.0,16:52:21.700,2025-09-03T00:18:19.811342,,,,,,False,0.0,449.4,truck,0.581,962.0,180.4,309.0,207.5,right,45.6
439,1.0,21.0,16:52:21.800,2025-09-03T00:18:20.539183,,,,,,False,0.0,442.8,truck,0.607,977.4,174.5,298.5,219.0,right,43.2
439,2.0,30.0,16:52:21.800,2025-09-03T00:18:20.539183,,,,,,False,0.0,442.8,car,0.703,848.2,245.8,113.4,75.1,right,54.0
439,3.0,29.0,16:52:21.800,2025-09-03T00:18:20.539183,,,,,,False,0.0,442.8,person,0.667,109.3,270.0,51.7,124.8,left,36.8
439,4.0,3.0,16:52:21.800,2025-09-03T00:18:20.539183,,,,,,False,0.0,442.8,truck,0.622,340.2,196.3,196.2,214.2,center,44.2
439,5.0,3.0,16:52:21.800,2025-09-03T00:18:20.539183,,,,,,False,0.0,442.8,bus,0.588,338.0,195.4,196.1,216.2,center,40.0
440,1.0,21.0,16:52:21.900,2025-09-03T00:18:21.254875,,,,,,False,0.0,442.4,truck,0.625,999.5,161.6,279.3,236.5,right,40.0
440,2.0,29.0,16:52:21.900,2025-09-03T00:18:21.254875,,,,,,False,0.0,442.4,person,0.691,98.6,272.8,54.0,129.8,left,35.4
440,3.0,3.0,16:52:21.900,2025-09-03T00:18:21.254875,,,,,,False,0.0,442.4,bus,0.657,333.8,195.1,197.4,219.5,center,39.4
440,4.0,30.0,16:52:21.900,2025-09-03T00:18:21.254875,,,,,,False,0.0,442.4,car,0.685,853.0,244.6,129.9,78.5,right,51.6
441,1.0,3.0,16:52:22.000,2025-09-03T00:18:21.973171,,,,,,False,0.0,446.8,bus,0.665,331.8,195.7,199.2,224.1,center,38.6
441,2.0,29.0,16:52:22.000,2025-09-03T00:18:21.973171,,,,,,False,0.0,446.8,person,0.696,91.2,277.1,50.5,130.0,left,35.4
441,3.0,21.0,16:52:22.000,2025-09-03T00:18:21.973171,,,,,,False,0.0,446.8,truck,0.673,1026.5,162.6,253.2,250.2,right,37.8
441,4.0,30.0,16:52:22.000,2025-09-03T00:18:21.973171,,,,,,False,0.0,446.8,car,0.678,861.4,249.8,130.0,78.9,right,51.4
442,1.0,29.0,16:52:22.100,2025-09-03T00:18:22.694296,,,,,,False,0.0,467.1,person,0.736,80.6,279.1,50.2,132.1,left,34.8
442,2.0,3.0,16:52:22.100,2025-09-03T00:18:22.694296,,,,,,False,0.0,467.1,bus,0.664,329.2,195.2,199.8,224.0,center,38.6
442,3.0,21.0,16:52:22.100,2025-09-03T00:18:22.694296,,,,,,False,0.0,467.1,truck,0.75,1049.9,147.5,230.0,263.3,right,35.9
442,4.0,30.0,16:52:22.100,2025-09-03T00:18:22.694296,,,,,,False,0.0,467.1,car,0.654,872.3,247.1,121.6,80.4,right,50.5
442,5.0,21.0,16:52:22.100,2025-09-03T00:18:22.694296,,,,,,False,0.0,467.1,bus,0.705,1052.8,126.8,227.2,288.3,right,30.0
443,1.0,3.0,16:52:22.200,2025-09-03T00:18:23.437975,,,,,,False,0.0,439.5,bus,0.721,327.6,199.3,199.9,216.3,center,40.0
443,2.0,29.0,16:52:22.200,2025-09-03T00:18:23.437975,,,,,,False,0.0,439.5,person,0.742,62.0,276.2,58.4,136.2,left,33.7
443,3.0,30.0,16:52:22.200,2025-09-03T00:18:23.437975,,,,,,False,0.0,439.5,car,0.632,886.1,241.4,129.6,82.9,right,48.9
443,4.0,21.0,16:52:22.200,2025-09-03T00:18:23.437975,,,,,,False,0.0,439.5,bus,0.662,1075.3,124.9,201.2,284.6,right,30.4
444,1.0,3.0,16:52:22.300,2025-09-03T00:18:24.147973,,,,,,False,0.0,451.8,truck,0.77,323.7,195.6,205.6,220.3,left,43.0
444,2.0,30.0,16:52:22.300,2025-09-03T00:18:24.147973,,,,,,False,0.0,451.8,car,0.636,895.8,239.7,129.2,83.0,right,48.9
444,3.0,29.0,16:52:22.300,2025-09-03T00:18:24.147973,,,,,,False,0.0,451.8,person,0.706,45.2,275.4,63.7,140.3,left,32.8
444,4.0,21.0,16:52:22.300,2025-09-03T00:18:24.147973,,,,,,False,0.0,451.8,bus,0.588,1094.0,98.4,182.8,303.1,right,28.5
445,1.0,30.0,16:52:22.400,2025-09-03T00:18:24.877784,,,,,,False,0.0,446.1,car,0.666,912.0,235.7,139.6,85.1,right,47.7
445,2.0,3.0,16:52:22.400,2025-09-03T00:18:24.877784,,,,,,False,0.0,446.1,truck,0.765,320.4,195.2,205.9,218.0,left,43.4
445,3.0,29.0,16:52:22.400,2025-09-03T00:18:24.877784,,,,,,False,0.0,446.1,person,0.691,38.8,275.1,53.4,145.7,left,31.6
445,4.0,21.0,16:52:22.400,2025-09-03T00:18:24.877784,,,,,,False,0.0,446.1,bus,0.539,1116.4,84.1,162.0,315.6,right,27.4
446,1.0,29.0,16:52:22.500,2025-09-03T00:18:25.595309,,,,,,False,0.0,410.8,person,0.686,20.0,269.4,65.0,155.0,left,29.7
446,2.0,3.0,16:52:22.500,2025-09-03T00:18:25.595309,,,,,,False,0.0,410.8,bus,0.743,321.5,194.4,206.0,219.4,left,39.4
446,3.0,30.0,16:52:22.500,2025-09-03T00:18:25.595309,,,,,,False,0.0,410.8,car,0.648,921.8,238.0,146.9,86.4,right,46.9
447,1.0,29.0,16:52:22.600,2025-09-03T00:18:26.285007,,,,,,False,0.0,446.1,person,0.68,6.7,269.8,61.5,164.1,left,28.0
447,2.0,3.0,16:52:22.600,2025-09-03T00:18:26.285007,,,,,,False,0.0,446.1,bus,0.737,321.9,190.6,203.2,222.6,left,38.9
447,3.0,30.0,16:52:22.600,2025-09-03T00:18:26.285007,,,,,,False,0.0,446.1,car,0.666,924.7,235.9,158.2,86.8,right,46.7
448,1.0,3.0,16:52:22.700,2025-09-03T00:18:26.995774,,,,,,False,0.0,441.1,bus,0.735,321.3,204.2,197.5,215.9,left,40.1
448,2.0,29.0,16:52:22.700,2025-09-03T00:18:26.995774,,,,,,False,0.0,441.1,person,0.677,2.0,269.9,49.3,178.0,left,25.8
448,3.0,30.0,16:52:22.700,2025-09-03T00:18:26.995774,,,,,,False,0.0,441.1,car,0.652,938.9,245.1,153.8,84.1,right,48.2
449,1.0,30.0,16:52:22.800,2025-09-03T00:18:27.714212,,,,,,False,0.0,439.6,car,0.668,953.7,239.4,168.0,86.8,right,46.7
449,2.0,3.0,16:52:22.800,2025-09-03T00:18:27.714212,,,,,,False,0.0,439.6,bus,0.713,321.8,199.9,199.9,216.0,left,40.1
449,3.0,3.0,16:52:22.800,2025-09-03T00:18:27.714212,,,,,,False,0.0,439.6,truck,0.676,321.9,197.2,201.4,216.0,left,43.8
450,1.0,3.0,16:52:22.900,2025-09-03T00:18:28.425466,,,,,,False,0.0,441.9,bus,0.702,324.8,201.9,196.2,216.7,left,39.9
450,2.0,30.0,16:52:22.900,2025-09-03T00:18:28.425466,,,,,,False,0.0,441.9,car,0.635,967.9,239.1,181.3,89.8,right,45.2
451,1.0,30.0,16:52:23.000,2025-09-03T00:18:29.143335,,,,,,False,0.0,443.5,car,0.646,981.3,241.1,186.0,89.9,right,45.1
451,2.0,3.0,16:52:23.000,2025-09-03T00:18:29.143335,,,,,,False,0.0,443.5,bus,0.672,324.9,203.4,198.9,219.7,left,39.4
451,3.0,3.0,16:52:23.000,2025-09-03T00:18:29.143335,,,,,,False,0.0,443.5,truck,0.599,327.1,208.0,195.5,215.7,left,43.9
452,1.0,3.0,16:52:23.100,2025-09-03T00:18:29.855615,,,,,,False,0.0,441.7,bus,0.65,322.8,203.1,189.5,219.4,left,39.4
452,2.0,30.0,16:52:23.100,2025-09-03T00:18:29.855615,,,,,,False,0.0,441.7,car,0.634,992.3,235.4,174.1,87.2,right,46.5
452,3.0,31.0,16:52:23.100,2025-09-03T00:18:29.855615,,,,,,False,0.0,441.7,person,0.666,648.0,221.0,95.0,165.0,center,27.9
452,4.0,31.0,16:52:23.100,2025-09-03T00:18:29.855615,,,,,,False,0.0,441.7,motorcycle,0.594,654.3,279.8,83.8,118.8,center,27.3
452,5.0,31.0,16:52:23.100,2025-09-03T00:18:29.855615,,,,,,False,0.0,441.7,motorcycle,0.545,651.3,242.8,88.1,160.9,center,20.2
453,1.0,3.0,16:52:23.200,2025-09-03T00:18:30.571504,,,,,,False,0.0,443.8,bus,0.681,315.2,200.9,189.9,221.9,left,39.0
453,2.0,30.0,16:52:23.200,2025-09-03T00:18:30.571504,,,,,,False,0.0,443.8,car,0.65,1006.1,233.0,178.2,89.9,right,45.1
453,3.0,31.0,16:52:23.200,2025-09-03T00:18:30.571504,,,,,,False,0.0,443.8,motorcycle,0.54,645.5,242.3,89.4,163.1,center,19.9
453,4.0,31.0,16:52:23.200,2025-09-03T00:18:30.571504,,,,,,False,0.0,443.8,person,0.522,647.2,230.2,84.9,159.5,center,28.8
453,5.0,31.0,16:52:23.200,2025-09-03T00:18:30.571504,,,,,,False,0.0,443.8,motorcycle,0.477,653.4,286.1,76.6,112.3,center,28.9
454,1.0,3.0,16:52:23.300,2025-09-03T00:18:31.297426,,,,,,False,0.0,447.0,bus,0.692,301.8,200.3,189.3,221.3,left,39.1
454,2.0,30.0,16:52:23.300,2025-09-03T00:18:31.297426,,,,,,False,0.0,447.0,car,0.639,1017.9,235.1,179.5,88.6,right,45.8
454,3.0,31.0,16:52:23.300,2025-09-03T00:18:31.297426,,,,,,False,0.0,447.0,motorcycle,0.466,638.4,252.4,81.1,147.8,center,22.0
454,4.0,31.0,16:52:23.300,2025-09-03T00:18:31.297426,,,,,,False,0.0,447.0,person,0.47,631.8,232.5,83.1,152.8,center,30.1
454,5.0,31.0,16:52:23.300,2025-09-03T00:18:31.297426,,,,,,False,0.0,447.0,motorcycle,0.446,641.7,290.3,67.6,105.3,center,30.8
455,1.0,3.0,16:52:23.400,2025-09-03T00:18:32.017064,,,,,,False,0.0,443.4,bus,0.739,290.0,199.4,191.2,221.1,left,39.1
455,2.0,30.0,16:52:23.400,2025-09-03T00:18:32.017064,,,,,,False,0.0,443.4,car,0.665,1022.2,236.4,193.8,90.3,right,44.9
455,3.0,31.0,16:52:23.400,2025-09-03T00:18:32.017064,,,,,,False,0.0,443.4,motorcycle,0.456,637.0,302.7,65.8,94.6,center,34.3
455,4.0,31.0,16:52:23.400,2025-09-03T00:18:32.017064,,,,,,False,0.0,443.4,person,0.454,633.5,250.4,70.1,126.4,center,36.4
456,1.0,3.0,16:52:23.500,2025-09-03T00:18:32.729664,,,,,,False,0.0,442.2,bus,0.821,284.4,194.2,190.4,223.8,left,38.7
456,2.0,30.0,16:52:23.500,2025-09-03T00:18:32.729664,,,,,,False,0.0,442.2,car,0.669,1034.0,231.9,200.3,90.1,right,45.0
